Classifier,Mean Test Score (F1),Execution Time (s),Best Parameters,Best Estimator
Gradient Boosting,0.9032928930800013,752.9935901165009,"{'learning_rate': 0.1, 'loss': 'log_loss', 'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 100, 'random_state': 20}","GradientBoostingClassifier(max_depth=5, max_features='sqrt',
                           min_samples_split=10, random_state=20)"
