Classifier,Mean Test Score (F1),Execution Time (s),Best Parameters,Best Estimator
Decision Tree,0.8804743711352281,5.749420642852783,"{'criterion': 'gini', 'max_depth': 7, 'max_features': None, 'min_samples_leaf': 1, 'min_samples_split': 5, 'random_state': 20}","DecisionTreeClassifier(max_depth=7, min_samples_split=5, random_state=20)"
