Classifier,Mean Test Score (F1),Execution Time (s),Best Parameters,Best Estimator
Gradient Boosting,0.8758768428663452,523.5192430019379,"{'learning_rate': 0.01, 'loss': 'log_loss', 'max_depth': 3, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 200, 'random_state': 20}","GradientBoostingClassifier(learning_rate=0.01, max_features='sqrt',
                           n_estimators=200, random_state=20)"
